state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,State,Abbreviation,Largest Employer,Type of Industry,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2018Q1P,2018Q2P,2018Q3P,2018Q4P,2019Q1P,2019Q2P,2019Q3P,2019Q4P,Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Reference(Paid Sick Leave),Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017
GA,2020-03-27,2198,64,1716,50,9,13,nan,-7,-0.3485506525476925,-0.5589047133926796,-0.1961094813633936,Georgia,Ga.,"The Home Depot, Inc.",Retail,"Trade, Transportation, & Utilities",954.3,579993,588340,597746,602535,607081,613105,619818,625329,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,No,No,No,,3.1,2.7,56183
HI,2020-03-27,120,0,83,0,9,23,2,2,-0.6091232959273335,-0.6543270238578937,-0.43697451117150904,Hawaii,Hawaii,"waiian Electric Industries, Inc.",Utilities,Leisure & Hospitality,127.6,91947,93589,94288,95369,96094,96832,97664,98536,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,No,No,No,,2.7,2.7,77765
IA,2020-03-27,235,3,190,3,9,10,nan,nan,-0.3172437333697181,-0.579960919520269,-0.8264185269165106,Iowa,Iowa,Berkshire Hathaway Energy Company,Energy,"Trade, Transportation, & Utilities",308.2,186653,190179,190936,191038,192086,194038,195858,197172,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,No,No,No,,2.8,3.1,58570
ID,2020-03-27,231,4,200,4,9,14,2,2,-0.35437068511727016,-0.5903966558644983,-0.9626465010068996,Idaho,Idaho,"Albertsons Companies, Inc.",Grocery,"Trade, Transportation, & Utilities",145.7,75435,76681,77384,78707,79440,80446,81493,82265,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,No,No,No,,2.8,3.4,52225
IL,2020-03-27,3029,37,2446,32,9,18,6,6,-0.4106949954103517,-0.6517979698550691,-0.43804794196339897,Illinois,Ill.,"Walgreens Boots Alliance, Inc.",Retail pharmacy,"Trade, Transportation, & Utilities",1206.2,851327,860588,872317,877010,884430,893580,901572,908913,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,No,No,No,2.0,3.5,3.1,62992
IN,2020-03-27,982,26,903,23,9,21,2,2,-0.37601037384651603,-0.6193493189372083,-0.5161835055950083,Indiana,Ind.,"Anthem, Inc.",Health care,"Trade, Transportation, & Utilities",602,361794,365478,368748,371183,372061,375491,379133,381733,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,No,No,No,,3.1,2.8,54181
KS,2020-03-27,212,4,163,3,9,15,nan,-3,-0.394978395822821,-0.5800780513599724,-0.8833595335159918,Kansas,Kans.,"Koch Industries, Inc.",Conglomerate,"Trade, Transportation, & Utilities",268.2,165477,168173,169379,170243,170325,172358,174183,175703,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,No,No,No,,3.1,4.2,56422
KY,2020-03-27,302,8,239,6,9,21,1,1,-0.33307469586248745,-0.540732627775246,-0.6212214502023922,Kentucky,Ky.,Humana Inc.,Health care,"Trade, Transportation, & Utilities",400.8,204567,207646,209065,211073,211801,213735,215586,217564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,No,No,No,,4.3,5.2,48375
LA,2020-03-27,2746,119,2209,109,9,16,4,4,-0.41341931762174533,-0.6101589279476248,-0.6160865192923215,Louisiana,La.,"CenturyLink, Inc.",Telecommunications,"Trade, Transportation, & Utilities",378.1,251745,256655,259273,261479,260428,263094,264853,267051,1.2,1.3,1.2,1.3,1.2,1.2,1.2,1.2,No,No,No,,5.1,3.2,46145
MA,2020-03-27,3240,35,2827,34,9,17,3,3,-0.5089418037805346,-0.6568813576394336,0.0363869954671372,Massachusetts,Mass.,General Electric Company,Conglomerate,Education & Health Services,824.2,558472,568220,573506,577754,586347,592588,599092,604208,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,Yes,Yes,Yes,,2.8,3.6,77385
MD,2020-03-27,775,5,625,3,9,22,4,-3,-0.4237748147801376,-0.6051125921572662,0.242706417482061,Maryland,Md.,Lockheed Martin Corporation,Defense,Government,504.2,405573,412085,414704,417976,422247,426407,430388,434312,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,No,Yes,Yes,4.0,3.3,2.8,80776
ME,2020-03-27,168,1,111,1,9,12,2,-5,-0.40097352517488377,-0.5664253161478735,-0.9523750134824042,Maine,Maine,"Hannaford Bros. Co, LLC",Grocery,Education & Health Services,130.2,63698,64746,65434,65545,66590,67138,67905,68441,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,No,No,Yes,3.0,3.1,3.3,56277
MI,2020-03-27,3655,93,3107,89,9,-5,4,3,-0.5218288230667202,-0.7029503119266565,-0.7128285212986389,Michigan,Mich.,Ford (NYSE: F),Auto manufacturing,"Trade, Transportation, and Utilities",805.6,519926,526009,530614,531835,534427,539232,543977,548567,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.5,No,No,Yes,3.0,3.8,3.1,54909
MN,2020-03-27,398,4,283,4,9,14,nan,-1,-0.4217798843929665,-0.5709412155255094,-0.8285567702922991,Minnesota,Minn.,UnitedHealth Group Incorporated,Health care,Education & Health Services,549.1,360357,367676,372695,374682,375032,379387,383094,385907,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,No,No,No,5.0,3.2,5.4,68388
MO,2020-03-27,670,9,597,6,9,14,nan,-10,-0.3704077150308791,-0.5862584444584074,-0.6721178723544161,Missouri,Mo.,Express Scripts Holding Company,Health care,"Trade, Transportation, and Utilities",543.1,312514,319013,321184,322972,326694,330532,334286,336816,1.5,1.6,1.5,1.5,1.5,1.5,1.6,1.6,No,No,No,,3.5,3.5,53578
MS,2020-03-27,579,8,499,7,9,13,-7,-7,-0.31786492851953196,-0.5058503320610965,-0.680839475183264,Mississippi,Miss.,"Sanderson Farms, Inc.",Poultry farms,Government,243.7,112674,114940,115471,116252,116930,118263,119497,120429,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,No,No,No,,5.5,3.5,43529
MT,2020-03-27,121,1,102,1,9,15,-1,-1,-0.2995317914111983,-0.5115522389819478,-0.9882137520572236,Montana,Mont.,"Glacier Bancorp, Inc.",Banking,"Trade, Transportation, and Utilities",96,49190,50111,50615,51390,51326,51933,52470,52948,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,No,No,No,,3.5,2.9,53386
NC,2020-03-27,782,3,638,3,9,17,-3,-3,-0.3277349637905613,-0.5092685530374326,-0.2694123358213619,North Carolina,N.C.,Bank of America Corporation,Banking,"Trade, Transportation, and Utilities",851.5,552000,563371,566923,572469,578700,585050,590711,596383,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,No,No,No,,3.6,2.2,52752
ND,2020-03-27,68,1,41,1,9,14,nan,nan,-0.3629082778768391,-0.546305031776379,-0.9730860270771402,North Dakota,N.D.,"MDU Resources Group, Inc.","Utilities, energy, construction","Trade, Transportation, and Utilities",92.8,54380,55963,57018,56968,56609,57031,57106,57400,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,No,No,No,,2.3,4.2,61843
NE,2020-03-27,99,2,46,2,9,14,nan,nan,-0.3613629393433726,-0.5368827797896002,-0.9072479848664192,Nebraska,Nebr.,Berkshire Hathaway Inc.,Conglomerate,"Trade, Transportation, and Utilities",198.6,123942,124053,123226,124690,124786,126322,127941,129098,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,No,No,No,,3.9,3.6,59970
NH,2020-03-27,187,2,132,2,9,14,-1,-1,-0.4368505506020544,-0.5217430692586165,-0.7240701056990675,New Hampshire,N.H.,"C&S Wholesale Grocers, Inc.",Grocery,"Trade, Transportation, and Utilities",138.5,83379,84269,85133,85075,87244,88147,89152,89836,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,No,No,No,,2.6,3.8,73381
NJ,2020-03-27,8825,108,7929,97,9,18,6,6,-0.4949325540185283,-0.693532907298906,1.2764606770880371,New Jersey,N.J.,Johnson & Johnson,Consumer products,"Trade, Transportation, and Utilities",893.7,612202,620066,625747,629996,636068,641902,648984,652412,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Yes,Yes,Yes,,3.8,4.8,80088
NM,2020-03-27,191,1,148,1,9,16,3,3,-0.37003602998545027,-0.601937110928781,-0.9733658426178762,New Mexico,N.M.,"PNM Resources, Inc.",Utilities,Government,189.7,97489,99742,101586,102370,102579,103814,104349,105263,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,No,No,No,,4.8,3.7,46744
NV,2020-03-27,621,10,456,8,9,15,nan,-4,-0.5280841922672466,-0.7230057842488345,-0.9301404690953607,Nevada,Nev.,Las Vegas Sands Corp.,Casinos and resorts,Leisure & Hospitality,356.4,165443,167929,170349,173518,174569,176862,178622,180406,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,No,No,Yes,3.0,3.6,3.6,58003
NY,2020-03-27,44745,645,37632,577,9,20,5,5,-0.537647485245572,-0.6671259289422239,-0.0548950577524131,New York,N.Y.,Verizon Communications Inc.,Telecommunications,Government,"1,488.10",1643466,1668085,1683970,1679944,1707520,1727703,1740745,1751674,8.2,8.1,8.1,8.0,8.1,8.1,8.1,8.1,Yes,Yes,Yes,6.0,3.8,3.6,64894
OH,2020-03-27,1144,22,975,21,9,18,3,3,-0.40424891797341816,-0.6174798438182231,-0.2792348027354351,Ohio,Ohio,"Cardinal Health, Inc.",Health care,"Trade, Transportation, and Utilities","1,028.40",662321,673078,682922,685299,689542,696088,701438,706764,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,No,No,No,,4.1,3.2,54021
OK,2020-03-27,322,8,273,7,9,-6,-5,nan,-0.33088628819653243,-0.532660028364776,-0.7160916612569452,Oklahoma,Okla.,NGL Energy Partners LP,Energy,Government,356.6,198108,201871,204384,205854,204458,206139,206254,207381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,No,No,No,,3.3,3.3,50051
OR,2020-03-27,414,12,300,9,9,19,nan,4,-0.3533666445518316,-0.6190223185550551,-0.9346416560485664,Oregon,Ore.,"Nike, Inc.",Apparel,"Trade, Transportation, and Utilities",359.3,234832,238125,241630,244544,247562,250402,253036,255418,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,Yes,Yes,Yes,,3.3,4.7,60212
PA,2020-03-27,2217,23,1948,22,9,21,4,-5,-0.42069918965251424,-0.6372217689180176,-0.4842201550355297,Pennsylvania,Pa.,AmerisourceBergen Corporation,Pharmaceuticals,Education & Health Services,1307,766322,781035,790711,794604,801909,810326,817216,824603,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,No,No,No,7.0,4.7,3.4,59195
RI,2020-03-27,203,0,159,0,9,18,nan,-1,-0.42150779295782814,-0.5897032532517902,0.34457959017480944,Rhode Island,R.I.,CVS Health Corporation,Retail pharmacy,Education & Health Services,110.7,59734,60591,60413,61612,62578,63242,63903,64441,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,Yes,Yes,Yes,,3.1,2.5,19343
SC,2020-03-27,539,13,413,10,9,14,nan,-11,-0.3052145028809959,-0.5197616132784648,-0.25830301804790373,South Carolina,S.C.,Michelin North America,Manufacturing,"Trade, Transportation, and Utilities",410.6,228541,232474,235528,239176,242484,245083,247711,249958,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,No,No,No,,2.4,3.3,63870
SD,2020-03-27,58,1,44,0,9,-6,nan,nan,-0.36422799331958416,-0.5564052665622953,-0.9738671168259524,South Dakota,S.D.,Tyson Fresh Meats,Food processing,"Trade, Transportation, and Utilities",86.3,51214,51832,52382,52632,52430,53044,53692,54057,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,No,No,No,,3.4,3.4,50570
TN,2020-03-27,1180,6,943,6,9,15,-5,-6,-0.31033539346122385,-0.518123264392441,-0.2973190795164253,Tennessee,Tenn.,FedEx Corporation,Shipping,"Trade, Transportation, and Utilities",653.1,355119,362874,368694,369733,374250,378285,382275,385741,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,No,No,No,,3.3,3.5,56521
TX,2020-03-27,1940,23,1563,18,9,14,nan,-6,-0.3904919041116744,-0.6044333410971355,-0.554421226516601,Texas,Tex.,Exxon Mobil Corporation,Energy,"Trade, Transportation, and Utilities","2,549.20",1751027,1792912,1823659,1842447,1852143,1881553,1896063,1918065,8.7,8.7,8.8,8.8,8.8,8.8,8.8,8.8,No,No,No,8.0,4.5,2.5,51340
UT,2020-03-27,480,2,368,2,9,21,nan,0,-0.36321959114070373,-0.5324913941701137,-0.8941352344121987,Utah,Utah,Sinclair Oil Corporation,Energy,"Trade, Transportation, and Utilities",295.2,174344,177406,179586,181214,184767,187416,189809,192013,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,No,No,No,,2.5,3.4,59206
VA,2020-03-27,605,14,490,12,9,15,nan,-3,-0.3984741058821868,-0.5482819438517605,-0.4751620862401162,Virginia,Va.,General Dynamics Corporation,Defense,Professional & Business Services,779.6,523334,530306,537214,540716,546007,551848,557144,561846,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,No,No,No,,2.7,3.8,57513
VT,2020-03-27,184,10,155,8,9,14,2,3,-0.5501021752040596,-0.6372623401010845,-0.9529098579624924,Vermont,Vt.,NLV Financial Corporation,Life insurance,Education & Health Services,65.4,32726,33236,33393,33670,34284,34612,34973,35271,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,No,Yes,Yes,,2.4,2.6,68358
WA,2020-03-27,3770,177,2366,94,9,27,2,4,-0.4566938334472872,-0.640903539803689,-0.8338424368234995,Washington,Wash.,"Amazon.com, Inc.",E-commerce,"Trade, Transportation, and Utilities",654.7,549578,562939,573226,577581,587758,596412,603772,610488,2.7,2.7,2.8,2.8,2.8,2.8,2.8,2.8,Yes,Yes,Yes,9.0,3.9,4.9,71535
WI,2020-03-27,930,16,714,13,9,15,2,2,-0.40066491776432106,-0.6478664107335221,-0.8298636025794937,Wisconsin,Wis.,Johnson Controls International plc,Manufacturing,Manufacturing,484.2,331469,334960,337894,340853,342613,345867,348822,351922,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,No,No,No,,3.5,2.7,43469
WV,2020-03-27,96,0,88,0,9,11,3,3,-0.3469797229253521,-0.5890834661920593,-0.855880315196611,West Virginia,W.Va.,Monongahela Power Company,Utilities,Government,152.1,75115,77104,78766,78766,77725,78256,78270,78507,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,No,No,No,,5.0,3.7,70979
WY,2020-03-27,73,0,51,0,9,14,nan,nan,-0.2180669611272701,-0.5639537383593741,-0.9892714344084494,Wyoming,Wyo.,Cloud Peak Energy Inc,Energy,"Trade, Transportation, and Utilities",532.8,38431,38957,39473,39613,39393,39788,39610,39794,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,No,No,No,,3.7,5.8,59305
