state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,State,Abbreviation,Largest Employer,Type of Industry,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2018Q1P,2018Q2P,2018Q3P,2018Q4P,2019Q1P,2019Q2P,2019Q3P,2019Q4P,Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Reference(Paid Sick Leave),Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017
ME,2020-03-04,0,0,0,0,-14,-11,-21,-28,-0.06787135246729856,-0.05485132506109211,-0.8843417885442206,Maine,Maine,"Hannaford Bros. Co, LLC",Grocery,Education & Health Services,130.2,63698,64746,65434,65545,66590,67138,67905,68441,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,No,No,Yes,3.0,3.1,3.3,56277
MI,2020-03-04,0,0,0,0,-14,-28,-19,-20,0.024241527532108054,0.008426682198400965,0.2457400417043192,Michigan,Mich.,Ford (NYSE: F),Auto manufacturing,"Trade, Transportation, and Utilities",805.6,519926,526009,530614,531835,534427,539232,543977,548567,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.5,No,No,Yes,3.0,3.8,3.1,54909
MN,2020-03-04,0,0,0,0,-14,-9,nan,-24,0.0232764352788588,-0.004274124947577446,-0.4340576147980633,Minnesota,Minn.,UnitedHealth Group Incorporated,Health care,Education & Health Services,549.1,360357,367676,372695,374682,375032,379387,383094,385907,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,No,No,No,5.0,3.2,5.4,68388
MO,2020-03-04,0,0,0,0,-14,-9,nan,-33,0.029284118938009907,0.005586289222537296,0.06249758825862627,Missouri,Mo.,Express Scripts Holding Company,Health care,"Trade, Transportation, and Utilities",543.1,312514,319013,321184,322972,326694,330532,334286,336816,1.5,1.6,1.5,1.5,1.5,1.5,1.6,1.6,No,No,No,,3.5,3.5,53578
MS,2020-03-04,0,0,0,0,-14,-10,-30,-30,-0.03885670688660128,-0.044896470407997935,-0.16061524234764235,Mississippi,Miss.,"Sanderson Farms, Inc.",Poultry farms,Government,243.7,112674,114940,115471,116252,116930,118263,119497,120429,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,No,No,No,,5.5,3.5,43529
MT,2020-03-04,0,0,0,0,-14,-8,-24,-24,-0.051424491453965764,0.019765064598090836,-0.9775077191314916,Montana,Mont.,"Glacier Bancorp, Inc.",Banking,"Trade, Transportation, and Utilities",96,49190,50111,50615,51390,51326,51933,52470,52948,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,No,No,No,,3.5,2.9,53386
NC,2020-03-04,1,0,1,0,-14,-6,-26,-26,0.013888850634696059,-0.03342055208109638,1.0776594033092262,North Carolina,N.C.,Bank of America Corporation,Banking,"Trade, Transportation, and Utilities",851.5,552000,563371,566923,572469,578700,585050,590711,596383,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,No,No,No,,3.6,2.2,52752
ND,2020-03-04,0,0,0,0,-14,-9,nan,nan,-0.013989105041790696,0.04717687341828596,-0.9301729865752052,North Dakota,N.D.,"MDU Resources Group, Inc.","Utilities, energy, construction","Trade, Transportation, and Utilities",92.8,54380,55963,57018,56968,56609,57031,57106,57400,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,No,No,No,,2.3,4.2,61843
NE,2020-03-04,13,0,0,0,-14,-9,nan,nan,-0.0064325996053480545,-0.0067504153408015025,-0.7326397671496699,Nebraska,Nebr.,Berkshire Hathaway Inc.,Conglomerate,"Trade, Transportation, and Utilities",198.6,123942,124053,123226,124690,124786,126322,127941,129098,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,No,No,No,,3.9,3.6,59970
NH,2020-03-04,2,0,2,0,-14,-9,-24,-24,-0.0790508014765674,-0.07127491442656236,-0.3191857779248226,New Hampshire,N.H.,"C&S Wholesale Grocers, Inc.",Grocery,"Trade, Transportation, and Utilities",138.5,83379,84269,85133,85075,87244,88147,89152,89836,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,No,No,No,,2.6,3.8,73381
NJ,2020-03-04,1,0,1,0,-14,-5,-17,-17,-0.0049770806861908655,-0.02916858734167992,10.078270647190347,New Jersey,N.J.,Johnson & Johnson,Consumer products,"Trade, Transportation, and Utilities",893.7,612202,620066,625747,629996,636068,641902,648984,652412,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Yes,Yes,Yes,,3.8,4.8,80088
NM,2020-03-04,0,0,0,0,-14,-7,-20,-20,-0.02505716384430241,-0.014636571771702769,-0.9325791962144852,New Mexico,N.M.,"PNM Resources, Inc.",Utilities,Government,189.7,97489,99742,101586,102370,102579,103814,104349,105263,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,No,No,No,,4.8,3.7,46744
NV,2020-03-04,0,0,0,0,-14,-8,nan,-27,-0.016070008587331694,-0.010412584718772471,-0.6653087947382713,Nevada,Nev.,Las Vegas Sands Corp.,Casinos and resorts,Leisure & Hospitality,356.4,165443,167929,170349,173518,174569,176862,178622,180406,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,No,No,Yes,3.0,3.6,3.6,58003
NY,2020-03-04,11,0,11,0,-14,-3,-18,-18,-0.027623901048400304,-0.03402479201334964,5.120462353132625,New York,N.Y.,Verizon Communications Inc.,Telecommunications,Government,"1,488.10",1643466,1668085,1683970,1679944,1707520,1727703,1740745,1751674,8.2,8.1,8.1,8.0,8.1,8.1,8.1,8.1,Yes,Yes,Yes,6.0,3.8,3.6,64894
OH,2020-03-04,0,0,0,0,-14,-5,-20,-20,0.008091468261501958,-0.0020562838466549127,1.6173496484161598,Ohio,Ohio,"Cardinal Health, Inc.",Health care,"Trade, Transportation, and Utilities","1,028.40",662321,673078,682922,685299,689542,696088,701438,706764,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,No,No,No,,4.1,3.2,54021
OK,2020-03-04,0,0,0,0,-14,-29,-28,nan,0.013977419312566138,-0.030806587000014537,-0.16930335567073762,Oklahoma,Okla.,NGL Energy Partners LP,Energy,Government,356.6,198108,201871,204384,205854,204458,206139,206254,207381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,No,No,No,,3.3,3.3,50051
OR,2020-03-04,2,0,2,0,-14,-4,nan,-19,-0.04446367567112972,0.0024394598909276907,-0.7766438983170328,Oregon,Ore.,"Nike, Inc.",Apparel,"Trade, Transportation, and Utilities",359.3,234832,238125,241630,244544,247562,250402,253036,255418,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,Yes,Yes,Yes,,3.3,4.7,60212
PA,2020-03-04,0,0,0,0,-14,-2,-19,-28,-0.00915803080515585,-0.028918589410695875,0.9824972989756909,Pennsylvania,Pa.,AmerisourceBergen Corporation,Pharmaceuticals,Education & Health Services,1307,766322,781035,790711,794604,801909,810326,817216,824603,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,No,No,No,7.0,4.7,3.4,59195
RI,2020-03-04,2,0,2,0,-14,-5,nan,-24,-0.019371846837601785,-0.037734969044836766,4.355330476660521,Rhode Island,R.I.,CVS Health Corporation,Retail pharmacy,Education & Health Services,110.7,59734,60591,60413,61612,62578,63242,63903,64441,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,Yes,Yes,Yes,,3.1,2.5,19343
SC,2020-03-04,0,0,0,0,-14,-9,nan,-34,-0.016597596123483414,-0.04922210353951798,0.9585279285628704,South Carolina,S.C.,Michelin North America,Manufacturing,"Trade, Transportation, and Utilities",410.6,228541,232474,235528,239176,242484,245083,247711,249958,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,No,No,No,,2.4,3.3,63870
SD,2020-03-04,0,0,0,0,-14,-29,nan,nan,0.0044501146256822055,0.03516161708528381,-0.9368247429843322,South Dakota,S.D.,Tyson Fresh Meats,Food processing,"Trade, Transportation, and Utilities",86.3,51214,51832,52382,52632,52430,53044,53692,54057,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,No,No,No,,3.4,3.4,50570
TN,2020-03-04,0,0,0,0,-14,-8,-28,-29,0.014996954122721297,-0.016740496148246294,1.3480824947881742,Tennessee,Tenn.,FedEx Corporation,Shipping,"Trade, Transportation, and Utilities",653.1,355119,362874,368694,369733,374250,378285,382275,385741,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,No,No,No,,3.3,3.5,56521
TX,2020-03-04,12,0,2,0,-14,-9,nan,-29,-0.008357886675915721,-0.03785557061173923,0.7382884135173648,Texas,Tex.,Exxon Mobil Corporation,Energy,"Trade, Transportation, and Utilities","2,549.20",1751027,1792912,1823659,1842447,1852143,1881553,1896063,1918065,8.7,8.7,8.8,8.8,8.8,8.8,8.8,8.8,No,No,No,8.0,4.5,2.5,51340
UT,2020-03-04,1,0,0,0,-14,-2,nan,-23,-0.006922597161311724,-0.03129752922714885,-0.7629874634499751,Utah,Utah,Sinclair Oil Corporation,Energy,"Trade, Transportation, and Utilities",295.2,174344,177406,179586,181214,184767,187416,189809,192013,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,No,No,No,,2.5,3.4,59206
VA,2020-03-04,0,0,0,0,-14,-8,nan,-26,-0.001994499019455521,-0.036584004556674175,0.7038664691554162,Virginia,Va.,General Dynamics Corporation,Defense,Professional & Business Services,779.6,523334,530306,537214,540716,546007,551848,557144,561846,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,No,No,No,,2.7,3.8,57513
VT,2020-03-04,0,0,0,0,-14,-9,-21,-20,-0.10711261874655656,-0.048288085075733116,-0.8593482050143642,Vermont,Vt.,NLV Financial Corporation,Life insurance,Education & Health Services,65.4,32726,33236,33393,33670,34284,34612,34973,35271,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,No,Yes,Yes,,2.4,2.6,68358
WA,2020-03-04,47,11,42,11,-14,4,-21,-19,-0.06820733749165188,-0.03327559477420845,-0.3878444449514552,Washington,Wash.,"Amazon.com, Inc.",E-commerce,"Trade, Transportation, and Utilities",654.7,549578,562939,573226,577581,587758,596412,603772,610488,2.7,2.7,2.8,2.8,2.8,2.8,2.8,2.8,Yes,Yes,Yes,9.0,3.9,4.9,71535
WI,2020-03-04,1,0,0,0,-14,-8,-21,-21,-0.0068483644085373776,0.0154148987764414,-0.3552341850519163,Wisconsin,Wis.,Johnson Controls International plc,Manufacturing,Manufacturing,484.2,331469,334960,337894,340853,342613,345867,348822,351922,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,No,No,No,,3.5,2.7,43469
WV,2020-03-04,0,0,0,0,-14,-12,-20,-20,-0.01365756860715267,-0.014965248299020581,-0.4559265607373022,West Virginia,W.Va.,Monongahela Power Company,Utilities,Government,152.1,75115,77104,78766,78766,77725,78256,78270,78507,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,No,No,No,,5.0,3.7,70979
WY,2020-03-04,0,0,0,0,-14,-9,nan,nan,-0.02559072776663141,-0.0049199183646243825,-0.9772359190975344,Wyoming,Wyo.,Cloud Peak Energy Inc,Energy,"Trade, Transportation, and Utilities",532.8,38431,38957,39473,39613,39393,39788,39610,39794,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,No,No,No,,3.7,5.8,59305
