state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,State,Abbreviation,Largest Employer,Type of Industry,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2018Q1P,2018Q2P,2018Q3P,2018Q4P,2019Q1P,2019Q2P,2019Q3P,2019Q4P,Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Reference(Paid Sick Leave),Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017
GA,2020-02-24,0,0,0,0,-23,-19,nan,-39,-0.02223649359829653,-0.08641019767869512,1.71756088910753,Georgia,Ga.,"The Home Depot, Inc.",Retail,"Trade, Transportation, & Utilities",954.3,579993.0,588340.0,597746.0,602535.0,607081.0,613105.0,619818.0,625329.0,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,No,No,No,,3.1,2.7,56183.0
HI,2020-02-24,0,0,0,0,-23,-9,-30,-30,0.06439965012308635,-0.07418988547376497,1.2421544173018877,Hawaii,Hawaii,"waiian Electric Industries, Inc.",Utilities,Leisure & Hospitality,127.6,91947.0,93589.0,94288.0,95369.0,96094.0,96832.0,97664.0,98536.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,No,No,No,,2.7,2.7,77765.0
IA,2020-02-24,0,0,0,0,-23,-22,nan,nan,0.03061653201677495,-0.049103292204107,-0.4736329665434621,Iowa,Iowa,Berkshire Hathaway Energy Company,Energy,"Trade, Transportation, & Utilities",308.2,186653.0,190179.0,190936.0,191038.0,192086.0,194038.0,195858.0,197172.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,No,No,No,,2.8,3.1,58570.0
ID,2020-02-24,0,0,0,0,-23,-18,-30,-30,0.023805073087656642,-0.044125482102122436,-0.8937040146107603,Idaho,Idaho,"Albertsons Companies, Inc.",Grocery,"Trade, Transportation, & Utilities",145.7,75435.0,76681.0,77384.0,78707.0,79440.0,80446.0,81493.0,82265.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,No,No,No,,2.8,3.4,52225.0
IL,2020-02-24,2,0,0,0,-23,-14,-26,-26,-0.007611857803367878,-0.05806081136792721,1.7274399866236232,Illinois,Ill.,"Walgreens Boots Alliance, Inc.",Retail pharmacy,"Trade, Transportation, & Utilities",1206.2,851327.0,860588.0,872317.0,877010.0,884430.0,893580.0,901572.0,908913.0,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,No,No,No,2.0,3.5,3.1,62992.0
IN,2020-02-24,0,0,0,0,-23,-11,-30,-30,0.00980168644971433,-0.06921414057413544,0.6240569709287076,Indiana,Ind.,"Anthem, Inc.",Health care,"Trade, Transportation, & Utilities",602,361794.0,365478.0,368748.0,371183.0,372061.0,375491.0,379133.0,381733.0,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,No,No,No,,3.1,2.8,54181.0
KS,2020-02-24,0,0,0,0,-23,-17,nan,-35,-0.014744419160139638,-0.0721668920940259,-0.6164926412054775,Kansas,Kans.,"Koch Industries, Inc.",Conglomerate,"Trade, Transportation, & Utilities",268.2,165477.0,168173.0,169379.0,170243.0,170325.0,172358.0,174183.0,175703.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,No,No,No,,3.1,4.2,56422.0
KY,2020-02-24,0,0,0,0,-23,-11,-31,-31,0.0017836885362047434,-0.06476477840666016,0.20192854348565525,Kentucky,Ky.,Humana Inc.,Health care,"Trade, Transportation, & Utilities",400.8,204567.0,207646.0,209065.0,211073.0,211801.0,213735.0,215586.0,217564.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,No,No,No,,4.3,5.2,48375.0
LA,2020-02-24,0,0,0,0,-23,-16,-28,-28,0.06417584741223932,0.049888419494152965,0.652548831681329,Louisiana,La.,"CenturyLink, Inc.",Telecommunications,"Trade, Transportation, & Utilities",378.1,251745.0,256655.0,259273.0,261479.0,260428.0,263094.0,264853.0,267051.0,1.2,1.3,1.2,1.3,1.2,1.2,1.2,1.2,No,No,No,,5.1,3.2,46145.0
MA,2020-02-24,1,0,0,0,-23,-15,-29,-29,-0.007290376564691577,-0.0550474126614935,4.1288705271741915,Massachusetts,Mass.,General Electric Company,Conglomerate,Education & Health Services,824.2,558472.0,568220.0,573506.0,577754.0,586347.0,592588.0,599092.0,604208.0,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,Yes,Yes,Yes,,2.8,3.6,77385.0
MD,2020-02-24,0,0,0,0,-23,-10,-28,-35,0.012769792751385407,-0.06469421676744481,3.3903816366306128,Maryland,Md.,Lockheed Martin Corporation,Defense,Government,504.2,405573.0,412085.0,414704.0,417976.0,422247.0,426407.0,430388.0,434312.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,No,Yes,Yes,4.0,3.3,2.8,80776.0
ME,2020-02-24,0,0,0,0,-23,-20,-30,-37,0.03993183746577148,-0.055654941923250434,-0.8690205358648092,Maine,Maine,"Hannaford Bros. Co, LLC",Grocery,Education & Health Services,130.2,63698.0,64746.0,65434.0,65545.0,66590.0,67138.0,67905.0,68441.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,No,No,Yes,3.0,3.1,3.3,56277.0
MI,2020-02-24,0,0,0,0,-23,-37,-28,-29,0.008196425992769343,-0.04214565268653577,0.3039032284985117,Michigan,Mich.,Ford (NYSE: F),Auto manufacturing,"Trade, Transportation, and Utilities",805.6,519926.0,526009.0,530614.0,531835.0,534427.0,539232.0,543977.0,548567.0,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.5,No,No,Yes,3.0,3.8,3.1,54909.0
MN,2020-02-24,0,0,0,0,-23,-18,nan,-33,0.03771670327096215,-0.04128480312701403,-0.4212199600464186,Minnesota,Minn.,UnitedHealth Group Incorporated,Health care,Education & Health Services,549.1,360357.0,367676.0,372695.0,374682.0,375032.0,379387.0,383094.0,385907.0,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,No,No,No,5.0,3.2,5.4,68388.0
MO,2020-02-24,0,0,0,0,-23,-18,nan,-42,-0.028247389319565993,-0.09320399792085776,0.05562149341797106,Missouri,Mo.,Express Scripts Holding Company,Health care,"Trade, Transportation, and Utilities",543.1,312514.0,319013.0,321184.0,322972.0,326694.0,330532.0,334286.0,336816.0,1.5,1.6,1.5,1.5,1.5,1.5,1.6,1.6,No,No,No,,3.5,3.5,53578.0
MS,2020-02-24,0,0,0,0,-23,-19,-39,-39,0.01431639042109991,-0.04473664952099951,-0.14460430774902655,Mississippi,Miss.,"Sanderson Farms, Inc.",Poultry farms,Government,243.7,112674.0,114940.0,115471.0,116252.0,116930.0,118263.0,119497.0,120429.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,No,No,No,,5.5,3.5,43529.0
MT,2020-02-24,0,0,0,0,-23,-17,-33,-33,0.011080581563785944,-0.07239988501992958,-0.9769313914882324,Montana,Mont.,"Glacier Bancorp, Inc.",Banking,"Trade, Transportation, and Utilities",96,49190.0,50111.0,50615.0,51390.0,51326.0,51933.0,52470.0,52948.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,No,No,No,,3.5,2.9,53386.0
NC,2020-02-24,0,0,0,0,-23,-15,-35,-35,-0.017899955198995395,-0.07323924903535121,1.125530263470102,North Carolina,N.C.,Bank of America Corporation,Banking,"Trade, Transportation, and Utilities",851.5,552000.0,563371.0,566923.0,572469.0,578700.0,585050.0,590711.0,596383.0,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,No,No,No,,3.6,2.2,52752.0
ND,2020-02-24,0,0,0,0,-23,-18,nan,nan,0.04658561398192094,-0.05085942387738498,-0.925058501304715,North Dakota,N.D.,"MDU Resources Group, Inc.","Utilities, energy, construction","Trade, Transportation, and Utilities",92.8,54380.0,55963.0,57018.0,56968.0,56609.0,57031.0,57106.0,57400.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,No,No,No,,2.3,4.2,61843.0
NE,2020-02-24,12,0,2,0,-23,-18,nan,nan,0.013037001160988038,-0.04291967890058519,-0.7442656343886626,Nebraska,Nebr.,Berkshire Hathaway Inc.,Conglomerate,"Trade, Transportation, and Utilities",198.6,123942.0,124053.0,123226.0,124690.0,124786.0,126322.0,127941.0,129098.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,No,No,No,,3.9,3.6,59970.0
NH,2020-02-24,0,0,0,0,-23,-18,-33,-33,0.09666815583032885,-0.05289428054379528,-0.4815399763090608,New Hampshire,N.H.,"C&S Wholesale Grocers, Inc.",Grocery,"Trade, Transportation, and Utilities",138.5,83379.0,84269.0,85133.0,85075.0,87244.0,88147.0,89152.0,89836.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,No,No,No,,2.6,3.8,73381.0
NJ,2020-02-24,0,0,0,0,-23,-14,-26,-26,-0.00392793051008683,-0.08956414660053441,10.29793197164592,New Jersey,N.J.,Johnson & Johnson,Consumer products,"Trade, Transportation, and Utilities",893.7,612202.0,620066.0,625747.0,629996.0,636068.0,641902.0,648984.0,652412.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Yes,Yes,Yes,,3.8,4.8,80088.0
NM,2020-02-24,0,0,0,0,-23,-16,-29,-29,0.027493613847991292,-0.053861451462951966,-0.9309681201870538,New Mexico,N.M.,"PNM Resources, Inc.",Utilities,Government,189.7,97489.0,99742.0,101586.0,102370.0,102579.0,103814.0,104349.0,105263.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,No,No,No,,4.8,3.7,46744.0
NV,2020-02-24,0,0,0,0,-23,-17,nan,-36,0.03252737198950173,-0.05635622888068495,-0.6435273000431402,Nevada,Nev.,Las Vegas Sands Corp.,Casinos and resorts,Leisure & Hospitality,356.4,165443.0,167929.0,170349.0,173518.0,174569.0,176862.0,178622.0,180406.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,No,No,Yes,3.0,3.6,3.6,58003.0
NY,2020-02-24,0,0,0,0,-23,-12,-27,-27,-0.004276359661350594,-0.0473399566902654,5.32838911429088,New York,N.Y.,Verizon Communications Inc.,Telecommunications,Government,"1,488.10",1643466.0,1668085.0,1683970.0,1679944.0,1707520.0,1727703.0,1740745.0,1751674.0,8.2,8.1,8.1,8.0,8.1,8.1,8.1,8.1,Yes,Yes,Yes,6.0,3.8,3.6,64894.0
OH,2020-02-24,0,0,0,0,-23,-14,-29,-29,0.002428519221320957,-0.06983032231070528,1.6491067120573353,Ohio,Ohio,"Cardinal Health, Inc.",Health care,"Trade, Transportation, and Utilities","1,028.40",662321.0,673078.0,682922.0,685299.0,689542.0,696088.0,701438.0,706764.0,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,No,No,No,,4.1,3.2,54021.0
OK,2020-02-24,0,0,0,0,-23,-38,-37,nan,-0.010351978987985259,-0.07223324190938307,-0.1819344931499076,Oklahoma,Okla.,NGL Energy Partners LP,Energy,Government,356.6,198108.0,201871.0,204384.0,205854.0,204458.0,206139.0,206254.0,207381.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,No,No,No,,3.3,3.3,50051.0
OR,2020-02-24,0,0,0,0,-23,-13,nan,-28,0.014338637976422496,-0.04445854294244442,-0.7865441349041155,Oregon,Ore.,"Nike, Inc.",Apparel,"Trade, Transportation, and Utilities",359.3,234832.0,238125.0,241630.0,244544.0,247562.0,250402.0,253036.0,255418.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,Yes,Yes,Yes,,3.3,4.7,60212.0
PA,2020-02-24,0,0,0,0,-23,-11,-28,-37,0.009529301466162036,-0.060639861020354686,1.1678582786326643,Pennsylvania,Pa.,AmerisourceBergen Corporation,Pharmaceuticals,Education & Health Services,1307,766322.0,781035.0,790711.0,794604.0,801909.0,810326.0,817216.0,824603.0,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,No,No,No,7.0,4.7,3.4,59195.0
RI,2020-02-24,0,0,0,0,-23,-14,nan,-33,0.0009024300478908066,-0.07056412450865596,4.141574899013974,Rhode Island,R.I.,CVS Health Corporation,Retail pharmacy,Education & Health Services,110.7,59734.0,60591.0,60413.0,61612.0,62578.0,63242.0,63903.0,64441.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,Yes,Yes,Yes,,3.1,2.5,19343.0
SC,2020-02-24,0,0,0,0,-23,-18,nan,-43,-0.028225811610956605,-0.08450714998526092,0.9652053429036208,South Carolina,S.C.,Michelin North America,Manufacturing,"Trade, Transportation, and Utilities",410.6,228541.0,232474.0,235528.0,239176.0,242484.0,245083.0,247711.0,249958.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,No,No,No,,2.4,3.3,63870.0
SD,2020-02-24,0,0,0,0,-23,-38,nan,nan,0.0010205770792029872,-0.09754371365231447,-0.9345026498054826,South Dakota,S.D.,Tyson Fresh Meats,Food processing,"Trade, Transportation, and Utilities",86.3,51214.0,51832.0,52382.0,52632.0,52430.0,53044.0,53692.0,54057.0,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,No,No,No,,3.4,3.4,50570.0
TN,2020-02-24,0,0,0,0,-23,-17,-37,-38,9.276474293719024e-05,-0.08541573522650475,1.1616837515980576,Tennessee,Tenn.,FedEx Corporation,Shipping,"Trade, Transportation, and Utilities",653.1,355119.0,362874.0,368694.0,369733.0,374250.0,378285.0,382275.0,385741.0,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,No,No,No,,3.3,3.5,56521.0
TX,2020-02-24,10,0,8,0,-23,-18,nan,-38,-0.0002940077253497481,-0.0451939046452514,0.7553382835938115,Texas,Tex.,Exxon Mobil Corporation,Energy,"Trade, Transportation, and Utilities","2,549.20",1751027.0,1792912.0,1823659.0,1842447.0,1852143.0,1881553.0,1896063.0,1918065.0,8.7,8.7,8.8,8.8,8.8,8.8,8.8,8.8,No,No,No,8.0,4.5,2.5,51340.0
UT,2020-02-24,0,0,0,0,-23,-11,nan,-32,-0.00592480313611643,-0.06414049355765349,-0.7400338126649882,Utah,Utah,Sinclair Oil Corporation,Energy,"Trade, Transportation, and Utilities",295.2,174344.0,177406.0,179586.0,181214.0,184767.0,187416.0,189809.0,192013.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,No,No,No,,2.5,3.4,59206.0
VA,2020-02-24,0,0,0,0,-23,-17,nan,-35,-0.00465825805819689,-0.07356772159963036,0.7058909446574966,Virginia,Va.,General Dynamics Corporation,Defense,Professional & Business Services,779.6,523334.0,530306.0,537214.0,540716.0,546007.0,551848.0,557144.0,561846.0,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,No,No,No,,2.7,3.8,57513.0
VT,2020-02-24,0,0,0,0,-23,-18,-30,-29,0.032010185099702694,-0.08279678856158595,-0.8472129469377838,Vermont,Vt.,NLV Financial Corporation,Life insurance,Education & Health Services,65.4,32726.0,33236.0,33393.0,33670.0,34284.0,34612.0,34973.0,35271.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,No,Yes,Yes,,2.4,2.6,68358.0
WA,2020-02-24,5,0,4,0,-23,-5,-30,-28,-0.0038142569807449547,-0.04991970931910321,-0.35046276422735234,Washington,Wash.,"Amazon.com, Inc.",E-commerce,"Trade, Transportation, and Utilities",654.7,549578.0,562939.0,573226.0,577581.0,587758.0,596412.0,603772.0,610488.0,2.7,2.7,2.8,2.8,2.8,2.8,2.8,2.8,Yes,Yes,Yes,9.0,3.9,4.9,71535.0
WI,2020-02-24,1,0,0,0,-23,-17,-30,-30,0.04250516596641343,-0.014128405261842931,-0.3902341024292317,Wisconsin,Wis.,Johnson Controls International plc,Manufacturing,Manufacturing,484.2,331469.0,334960.0,337894.0,340853.0,342613.0,345867.0,348822.0,351922.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,No,No,No,,3.5,2.7,43469.0
WV,2020-02-24,0,0,0,0,-23,-21,-29,-29,0.026676421340735987,-0.04320610939478836,-0.4621977285792933,West Virginia,W.Va.,Monongahela Power Company,Utilities,Government,152.1,75115.0,77104.0,78766.0,78766.0,77725.0,78256.0,78270.0,78507.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,No,No,No,,5.0,3.7,70979.0
WY,2020-02-24,0,0,0,0,-23,-18,nan,nan,0.0060739798722401215,-0.07621069068457241,-0.9768040721485558,Wyoming,Wyo.,Cloud Peak Energy Inc,Energy,"Trade, Transportation, and Utilities",532.8,38431.0,38957.0,39473.0,39613.0,39393.0,39788.0,39610.0,39794.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,No,No,No,,3.7,5.8,59305.0
AK,2020-02-25,0,0,0,0,-22,-15,-32,-32,0.023753179097041315,0.02007164759715137,-0.9966793726990516,Alaska,Alaska,Arctic Slope Regional Corporation,Energy,Government,79.3,53563.0,54373.0,55410.0,55591.0,54941.0,55495.0,55430.0,55759.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,No,No,No,,6.0,5.8,73181.0
AL,2020-02-25,0,0,0,0,-22,-17,nan,-39,0.039273387372719404,0.04514095449882489,1.3232865501266842,Alabama,Ala.,Alabama Power Company,Utlity,Government,393.5,217370.0,220572.0,223141.0,225859.0,227735.0,229939.0,232145.0,234054.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,No,No,No,,2.7,2.7,48123.0
AR,2020-02-25,0,0,0,0,-22,-15,nan,nan,0.007077558635334353,-0.002000276062176464,-0.08761381977631487,Arkansas,Ark.,Walmart Inc.,Retail,"Trade, Transportation, & Utilities",253.2,126089.0,128353.0,129033.0,130201.0,131038.0,132438.0,134022.0,135225.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,No,No,No,,3.5,3.9,45869.0
AZ,2020-02-25,1,0,0,0,-22,-15,nan,-35,0.035991944197260775,0.014932994699071512,-0.4119912745019444,Arizona,Ariz.,"Avnet, Inc.",Electronics,"Trade, Transportation, & Utilities",551.3,340673.0,345474.0,351709.0,355333.0,359405.0,364277.0,368556.0,372522.0,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,No,Yes,Yes,,4.5,4.5,56581.0
CA,2020-02-25,11,0,4,0,-22,-8,-23,-23,-0.055024471798751806,-0.18892273072426705,0.18752510611707215,California,Calif.,Apple Inc.,Consumer electronics,"Trade, Transportation, & Utilities","3,062.50",2928096.0,2992623.0,3017340.0,3052871.0,3087669.0,3123732.0,3155224.0,3183251.0,14.5,14.6,14.5,14.6,14.6,14.6,14.6,14.6,Yes,Yes,Yes,1.0,3.9,2.5,71805.0
CO,2020-02-25,0,0,0,0,-22,-15,-30,-30,-0.0008442289815322666,-0.02294555294188658,-0.5977487081394973,Colorado,Colo.,"Arrow Electronics, Inc.",Electronics,"Trade, Transportation, & Utilities",481.5,362721.0,370477.0,375312.0,378489.0,383690.0,388731.0,392348.0,396367.0,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,No,No,No,,2.5,2.8,69117.0
CT,2020-02-25,0,0,0,0,-22,-14,-27,-27,0.007049689398360248,-0.014693859397653938,2.9915063968890965,Connecticut,Conn.,Aetna Inc,Health care,Education & Health Services,345.1,272854.0,273884.0,278295.0,277874.0,281659.0,284357.0,287560.0,288985.0,1.4,1.3,1.3,1.3,1.3,1.3,1.3,1.3,Yes,Yes,Yes,,3.7,3.9,74168.0
DC,2020-02-25,0,0,0,0,-22,-15,-29,-36,0.002065058431654051,-0.004917582559941135,305.1504808800845,District of Columbia,D.C.,,,Government,239.7,138469.0,139580.0,141969.0,142626.0,144075.0,145476.0,146996.0,148231.0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,Yes,Yes,Yes,,5.2,2.8,82372.0
DE,2020-02-25,0,0,0,0,-22,-17,-28,-28,-0.007155882989514525,-0.028184819454505163,2.3559370741331342,Delaware,Del.,DowDuPont Inc.,Chemicals,"Trade, Transportation, & Utilities",82.8,72091.0,73025.0,74461.0,74348.0,74270.0,75216.0,75765.0,76410.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,No,No,No,,4.0,5.2,62852.0
FL,2020-02-25,0,0,0,0,-22,-13,nan,-38,0.006309123592407168,-0.012150744060854826,6.0878397885207916,Florida,Fla.,World Fuel Services,Energy,"Trade, Transportation, & Utilities","1,823.00",1020177.0,1032277.0,1048478.0,1056014.0,1073992.0,1087312.0,1100721.0,1111378.0,5.1,5.0,5.1,5.1,5.1,5.1,5.1,5.1,No,No,No,,2.8,3.1,52594.0
GA,2020-02-25,0,0,0,0,-22,-18,nan,-38,0.020910837113390063,-0.0006563185948699722,2.059860987537056,Georgia,Ga.,"The Home Depot, Inc.",Retail,"Trade, Transportation, & Utilities",954.3,579993.0,588340.0,597746.0,602535.0,607081.0,613105.0,619818.0,625329.0,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,No,No,No,,3.1,2.7,56183.0
HI,2020-02-25,0,0,0,0,-22,-8,-29,-29,-0.014237187338151687,-0.03067096941781008,1.2772509263623608,Hawaii,Hawaii,"waiian Electric Industries, Inc.",Utilities,Leisure & Hospitality,127.6,91947.0,93589.0,94288.0,95369.0,96094.0,96832.0,97664.0,98536.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,No,No,No,,2.7,2.7,77765.0
IA,2020-02-25,0,0,0,0,-22,-21,nan,nan,0.012839599090649972,-0.01894087283818163,-0.4458024340192676,Iowa,Iowa,Berkshire Hathaway Energy Company,Energy,"Trade, Transportation, & Utilities",308.2,186653.0,190179.0,190936.0,191038.0,192086.0,194038.0,195858.0,197172.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,No,No,No,,2.8,3.1,58570.0
ID,2020-02-25,0,0,0,0,-22,-17,-29,-29,0.07114662573245176,0.024306661126167646,-0.8890846946136379,Idaho,Idaho,"Albertsons Companies, Inc.",Grocery,"Trade, Transportation, & Utilities",145.7,75435.0,76681.0,77384.0,78707.0,79440.0,80446.0,81493.0,82265.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,No,No,No,,2.8,3.4,52225.0
IL,2020-02-25,2,0,0,0,-22,-13,-25,-25,-0.023715284607129367,-0.043203295108952884,1.7665164012546648,Illinois,Ill.,"Walgreens Boots Alliance, Inc.",Retail pharmacy,"Trade, Transportation, & Utilities",1206.2,851327.0,860588.0,872317.0,877010.0,884430.0,893580.0,901572.0,908913.0,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,No,No,No,2.0,3.5,3.1,62992.0
